webnovelId,wn_Title,wn_Genre,wn_DatePublished,wn_DateModified,wn_CopyrightHolder,wn_Description,wn_BestRating,wn_Author,wn_AuthorProfile,wn_NumberOfChapters,wn_NumberOfViews,wn_Synopsis,wn_totalReviewNum,wn_totalScore,wn_translationQuality,wn_updatingStability,wn_storyDevelopment,wn_characterDesign,wn_worldBackGround,wn_bookType
6838665602002305,God Of Slaughter,Eastern,2017-04-06T11:11:50.000Z,2023-10-12T07:33:15.000Z,Ni Cang Tian / WebNovel,"Read God Of Slaughter novel written by the author Ni Cang Tian on WebNovel, This serial novel genre is eastern stories, covering REINCARNATION, CULTIVATION, HAREM, ACTION, ADVENTURE ✓ Newest updated ✓ All rights reserved",5,Ni Cang Tian,,1618,54.7M," Growing up parentless, Shi Yan, who was left with a large amount of inheritance money, bore a general disinterest in life. The only times he felt alive was when adrenaline coursed thorough his veins. He quickly found that extreme sports, bungyjumping, cave diving & skydiving, gave him the biggest kicks. The bigger the adrenaline kick, the closer he was to death, the more alive he felt. Waking up in a pile of dead bodies in an unknown land, after a diving adventure had ended disastrously, he quickly realizes the body he now possessed was not his own. Follow Shi Yan as he explores this new world where danger lurks around every corner, and death is only a breath away; a world in which Shi Yan could not feel any more alive.  ",1667,4.3,4.220156,4.3629274,4.296941,4.275345,4.3275347,1
11479642806390005,Returning from the Immortal World,Urban,2019-04-24T04:33:32.000Z,2023-10-12T08:33:49.000Z,Jing Ye Ji Si / WebNovel,"Read Returning from the Immortal World novel written by the author Jing Ye Ji Si on WebNovel, This serial novel genre is urban stories, covering HAREM, CULTIVATION ✓ Newest updated ✓ All rights reserved",5,Jing Ye Ji Si,,1434,12.0M," A supreme expert in the Immortal World had died, and a strand of his soul returned to its original body on Earth. Tang Xiu discovered with amazement that ten thousand years passed in the Immortal World, yet only a single year passed on Earth.  ",809,4.37,4.42398,4.384425,4.3362174,4.3102593,4.3906054,1
11275087605321405,Another World’s Versatile Crafting Master,Fantasy,2019-02-11T04:27:09.000Z,2023-10-12T08:33:48.000Z,Zhuang Bifan / WebNovel,"Read Another World’s Versatile Crafting Master novel written by the author Zhuang Bifan on WebNovel, This serial novel genre is fantasy stories, covering VIDEOGAME, MAGIC, ADVENTURE, ACTION ✓ Newest updated ✓ All rights reserved",5,Zhuang Bifan,,1309,9.7M," Lin Li accidentally enters another world while playing with his smurf mage account just after he maxes out all kinds of crafting skills, bringing with him various top-grade materials. Although his character is practically powerless, what he gains in return is unprecedented magical talent! Can he survive by himself after being thrown into another world?  ",1130,4.14,4.2619467,4.1867256,4.0433626,4.0840707,4.1256638,1
7834223205001705,I’m Really a Superstar,Urban,2017-06-26T12:33:39.000Z,2023-10-26T06:41:03.000Z,Chang Yu / WebNovel,"Read I’m Really a Superstar novel written by the author Chang Yu on WebNovel, This serial novel genre is urban stories, covering SYSTEM, COMEDY, ROMANCE, WEAKTOSTRONG, ACTION ✓ Newest updated ✓ All rights reserved",5,Chang Yu,,1696,62.2M," Zhang Ye was originally a mundane college graduate with aspiring dreams to become a star, but unfortunately has below average looks and height. However one day, he woke up and suddenly found himself in a parallel world! It’s like the same world, but wait a minute…many brands, celebrities and even famous works from his world changed and are gone in this new world! Armed with the profound literary knowledge of his previous world and a heaven-defying Game Ring that gives him magical items, stats and skills, Zhang Ye embarks on a journey to pursue his life-long dream of becoming famous!Follow Zhang Ye as he takes the new world by storm, one plagiarized piece at a time, to hilarious reactions!  ",4896,4.43,4.603554,4.489379,4.3357844,4.3472223,4.350082,1
11721789506489705,Reborn Aristocrat: Return of the Vicious Heiress,Urban,2019-07-01T02:24:53.000Z,2023-11-17T10:11:43.000Z,Just Like / WebNovel,"Read Reborn Aristocrat: Return of the Vicious Heiress novel written by the author Just Like on WebNovel, This serial novel genre is urban stories, covering  ✓ Newest updated ✓ All rights reserved",5,Just Like,,2108,9.6M," Originally born from a wealthy family, she ends up leading a vagrant life for fifteen years. However, when she is eventually found by her family, she falls into another devious plot and eventually dies tragically.  Fifteen years after her rebirth, ravenously raging for revenge, she tears down the hypocritical mask of the foster daughter who had taken her place, and reduces her greedy stepmother and stepsister back to their original sorry states.  To the jerk's profession of his deep love for her, she only has one thing to say, ""Get the hell out of my life. The love you speak of humiliates love!""  Regardless of the appearances of you monsters, I’ll take in it my stride with my capability, building a business dynasty of my own, sitting in the depths of my riches, bathing in the glistening limelight of the world.  A certain rich empire's CEO: ""Don't mind me. I'm just leaving my mark here to declaring my possession rights; I’ll wait patiently for you to grow up!"" The queen's mighty return with commercial warfare fully within her grasp, she navigates the power struggles with skill and verve. When it comes to scheming conspiracies, all she has to say is, ""Who are you again? Don’t even bother!""  ",1251,4.35,4.401279,4.357314,4.3029575,4.343725,4.363709,1
7979503906002405,Evil Emperor&#39;s Wild Consort,Fantasy,2017-09-19T04:35:09.000Z,2023-10-12T07:33:32.000Z,Xiao Qiye / WebNovel,"Read Evil Emperor&#39;s Wild Consort novel written by the author Xiao Qiye on WebNovel, This serial novel genre is fantasy stories, covering REINCARNATION, CULTIVATION, ROMANCE, TRANSMIGRATION, WEAKTOSTRONG ✓ Newest updated ✓ All rights reserved",5,Xiao Qiye,,1799,61.7M," She has come a long way. Orphaned, born a weakling, and being the infamous good-for-nothing of Azure Dragon Country. Gu Ruoyun was the shame of the proud Gu household. Falsely accused of a crime she did not commit, she was betrayed by her family and beaten to death by her own grandfather. But life took a fateful twist on that very day — she was revived.  Newly awakened, she is now the Master of an ancient treasure that resides within her body. Precious cultivation pills, treasures beyond her wildest imagination and spiritual beasts, all within her grasp... She is the apple of the eye of all under the heavens, including that of a mysterious, handsome man.  Now she only has one goal — to conquer the world.   ",2486,4.53,4.595334,4.523733,4.5020113,4.501207,4.508045,1
7143532406000605,I have a Mansion in the Post-apocalyptic World,Sci-fi,2017-04-06T11:08:44.000Z,2023-10-12T07:33:25.000Z,Morning Star LL / WebNovel,"Read I have a Mansion in the Post-apocalyptic World novel written by the author Morning Star LL on WebNovel, This serial novel genre is sci-fi stories, covering HAREM, ROMANCE, ACTION, ADVENTURE, WEAKTOSTRONG ✓ Newest updated ✓ All rights reserved",5,Morning Star LL,,1609,32.2M," After the nuclear war, ruins stretch across the landscape in the apocalypse.If you accidentally survived on the wasteland, then you must be ready to face the endless hunger, ceaseless dangers, the mad zombies at night, and the peculiar mutant creatures that are the aftermath of constant radiation.But for Jiang Chen, this place is heaven.Mansions standing tall, luxurious cars parked on the street, high tech products and gold abandoned everywhere.What? You were the president of a game development company before the war? You were responsible for the development of the 3D virtual reality online multiplayer game? Well, that’s great, why don’t you come work for me. Your salary is two pieces of bread a day.iPhone? Ultra thin design? Don’t you see that the phone I invented is thinner than a condom?Aircraft carrier? Fighter jets? Oh, I have those things as well, but they are designed for space combat.Watch the story of Jiang Chen, who possesses the ability to travel through space and time, as he witnesses the creation of an empire stretched across space and time...   ",2944,4.31,4.414402,4.0794835,4.348845,4.3254075,4.3994565,1
6838665602002905,Otherworldly Evil Monarch,Eastern,2017-04-07T10:13:41.000Z,2023-10-12T07:33:18.000Z,Feng Ling Tian Xia / WebNovel,"Read Otherworldly Evil Monarch novel written by the author Feng Ling Tian Xia on WebNovel, This serial novel genre is eastern stories, covering REINCARNATION, HAREM, CULTIVATION, ACTION, ADVENTURE ✓ Newest updated ✓ All rights reserved",5,Feng Ling Tian Xia,,1277,36.3M," Jun Xie was the number one assassin in modern earth. His skills and knowledge in the field of assassination were unparalleled, his accomplishments unprecedented, his reputation terrified the entire underworld. However, during a mission to retrieve a mystical treasure, a mishap occurred… He is now Jun Moxie, a sixteen year old super level debauchee, sole heir to the declining Jun family. A family of valiant heroes, left with an old grandpa, a crippled uncle and a debauchee as the sole heir! Accepting the world’s criticism and cold stares with a smile, his new journey begins! His life will be carved by his own will! Rise to the top! Evil Monarch Jun Xie! “This cup I toast to those I’ve killed in my past life. Forgive me, for there is no chance for you to have revenge. Gulp! This cup I toast to those whose life I will take in my new life. Forgive me, for you are fated to die by my hands. Cheers!”  ",1652,4.22,4.2584743,3.818402,4.331719,4.378935,4.334746,1
7922313105002205,Tempest of the Stellar War,War,2018-03-30T05:31:59.000Z,2023-10-12T07:33:30.000Z,Skeleton Wizard / WebNovel,"Read Tempest of the Stellar War novel written by the author Skeleton Wizard on WebNovel, This serial novel genre is war stories, covering MECHA, ROMANCE, ACTION ✓ Newest updated ✓ All rights reserved",5,Skeleton Wizard,,1443,15.8M," He received a genetic score of 28... completely disqualifying him from applying to military college!He helped deliver a friend's love letter... and fell into a lake becoming infamous for dying for love!His very first gift... warped him into a brutal training simulation!However he perserved through all these trials! Our Dear Student Wang Zheng has finally started his lucky(?) university life!This is the song of a blood boiling and exciting storm! The most ferocious and heated mecha adventure around is finally here!TL Note: This is a novel about doing the impossible, seeing the invisible. Follow along for a ride across the universe!TL;DR: Not Shakespeare, not complex, but fun and easy to read. Come support! As the translator, I've enjoyed translating this novel and I hope to bring the essence of what the author has tried to portray into the chapters you will read.To sum it up in 3 words: Mechs! Explosions! Science!To be perfectly honest, this novel is about your typically overpowered protagonist who does get looked down from time to time but always overcomes the odds with his own special power. He's abit more mature having grown up on his own and just a littttttttle bit dense.Although it always ends up with him winning, it always happens in an interesting (subjective) and fun way that makes me enjoy reading this.The novel has elements of lighthearted comedy from time to time and I do chuckle at how direct the humor is.It's not as smart as say WMW nor does it weave an intricate story much like Ergen's novels. More importantly, its fun and it doesn't try to hide it.  ",522,4.11,4.1494255,4.1609197,4.019157,4.0957856,4.1494255,1
9112051305002005,Advent of the Archmage,Games,2018-04-23T03:14:59.000Z,2023-11-10T05:45:37.000Z,Mo Xiang / WebNovel,"Read Advent of the Archmage novel written by the author Mo Xiang on WebNovel, This serial novel genre is games stories, covering SYSTEM, REINCARNATION, ACTION, HAREM, ROMANCE ✓ Newest updated ✓ All rights reserved",5,Mo Xiang,,726,24.6M," Link was the top Archmage in the entire server. He had just defeated the strongest boss, the Lord of The Deep, Nozama with his party. However, instead of going back to town, he was transported to a secret location with pixelated CG.  It sort of felt like a vacuum, and within it came a glorious and commanding voice that calls himself the God of Light.  ""Link, would you be willing to be the saviour who will pull the World of Firuman out from the churning abyss?"" What a huge mission! If it was in the real world, Link would have rejected it immediately. However, he was bent on being the hero in game. ""Bring it on!"" Link answered confidently. ""Then, best of luck.""  And so begin Link's journey of magic, friendship, betrayal, love and despair in the ever changing World of Firuman.  ",1245,4.36,4.3670683,4.4152613,4.3373494,4.3012047,4.373494,1
12584919806006905,"Young Master Mo, Are You Done Kissing?",Urban,2019-09-23T02:44:45.000Z,2023-10-12T08:34:14.000Z,Laughing Lime / WebNovel,"Read Young Master Mo, Are You Done Kissing? novel written by the author Laughing Lime on WebNovel, This serial novel genre is urban stories, covering  ✓ Newest updated ✓ All rights reserved",5,Laughing Lime,,1632,16.8M," Having been reborn, she takes one glance at her ridiculously handsome husband and wonders if she had suffered from brain damage back then—she had actually demanded for a divorce with him. Repeatedly!  In her previous life, she had been deceived by her relatives who eventually led her to her tragic death. With this second chance at life, she vows to cozy up to her husband both literally and figuratively to destroy all her enemies and to take down the women who hid behind their scheming, innocent facades. She would be in control of her own happiness! This is a sweet, doting love story featuring an intelligent female lead and a perfect male lead who's good at turning her knobs.  ",2049,4.52,4.5749145,4.5095167,4.511469,4.5168376,4.5065885,1
14495258805541605,World&#39;s Best Martial Artist,Urban,2019-12-30T03:06:44.000Z,2023-10-12T08:53:19.000Z,Eagle Eats the Chick / WebNovel,"Read World&#39;s Best Martial Artist novel written by the author Eagle Eats the Chick on WebNovel, This serial novel genre is urban stories, covering  ✓ Newest updated ✓ All rights reserved",5,Eagle Eats the Chick,,1441,2.5M," Fang Ping finally settled an issue after wasting half an hour of his life. He wasn't dreaming nor acting —for God's sake, if acting in a movie could restore his youth, then the film crew deserved a trip to heaven immediately! After verifying that he had reincarnated, Fang Ping felt a wave of panic before settling down and accepting the truth. What was the truth? It was that he had indeed reincarnated into a younger version of himself, and since he was equipped with his knowledge of the future, he was going to seize the day and become the next-big-thing in the business world! He was going to be rich! That was that, until his friend interrupted him. ""So are you signing up for the martial sciences exam?"" What? Was this a joke? Or had he been handed the wrong script? Was this even the right universe? What was martial sciences? Why did the exam cost 10 thousand bucks to sign up? Loaded with questions, Fang Ping will soon realize that he might not have struck the jackpot as he had initially thought...  ",336,4.36,4.392857,4.202381,4.342262,4.4166665,4.422619,1
7141974606000205,MMORPG: Rebirth of the Legendary Guardian,Games,2017-04-06T06:49:06.000Z,2023-10-12T07:33:23.000Z,Flying Alone / WebNovel,"Read MMORPG: Rebirth of the Legendary Guardian novel written by the author Flying Alone on WebNovel, This serial novel genre is games stories, covering REINCARNATION, HAREM, VIDEOGAME, ROMANCE, ADVENTURE ✓ Newest updated ✓ All rights reserved",5,Flying Alone,,856,25.4M," The phoenix is a creature of legends, a wonder of the world, an imagery of life and destruction. This fabled creature signifies the rise of a hero in a virtual world where battles occur for the sake of honor and glory!   Zhang Yang was a professional gamer in the first and most fantastic game that revolutionized the world: God’s Miracle. A game where traditional knowledge in RPGs did not matter anymore, players would have to manually target and evade attacks, giving rise to a significant gap in skill between a professional and an amateur gamer. Zhang Yang’s downfall came a little too soon. His girlfriend was snatched, his guild was harassed and disbanded, and he was even driven to commit suicide! Jumping off the top floor of a hotel, Zhang Yang seemed as though he was soaring like a phoenix. Little did he know that the end of his life also signified his rise from the ashes!   ",1551,4.02,4.2095423,4.29078,3.8388138,3.817537,3.9529335,1
18001051406028305,Picking Up Attributes From Today,Eastern,2020-10-23T03:45:45.000Z,2023-10-12T09:27:34.000Z,Panda Reunion / WebNovel,"Read Picking Up Attributes From Today novel written by the author Panda Reunion on WebNovel, This serial novel genre is eastern stories, covering  ✓ Newest updated ✓ All rights reserved",5,Panda Reunion,,431,6.7M," In Heaven's Vault Continent, Colossal Dragons, Titans, Beast People, Fairies, Magical Beasts, and other races reign supreme!Humans are treated like slaves and lowlifes, while Dragon People act all high and mighty and consider themselves nobility!However, a new addition will rock the boat and overturn the status quo!His name is Meng Lei, and he is a human from Earth that transmigrated to become a... villager! Or so he thought, as he had yet to unlock The Most Powerful Pickup System!""Ding! Dropped item discovered. Will you pick it up?""Be it money, items, spells, vitality, spiritual power... The Most Powerful Pickup System will pick them all!... ""Should I train to become a Magician or a Warrior? Why not try both!?... Follow Meng Lei's epic as he turns from a regular villager to a formidable and respectable existence!  ",433,4.05,4.2032332,4.2540417,3.891455,3.8752887,4.0484986,1
6831851602001005,Realms In The Firmament,Eastern,2017-03-01T09:21:57.000Z,2023-10-12T07:33:10.000Z,Feng Ling Tian Xia / WebNovel,"Read Realms In The Firmament novel written by the author Feng Ling Tian Xia on WebNovel, This serial novel genre is eastern stories, covering REINCARNATION, CULTIVATION, HAREM, COMEDY, ACTION ✓ Newest updated ✓ All rights reserved",5,Feng Ling Tian Xia,,1995,23.1M," Ye Xiao was a superior cultivator in his previous life. The three factions of the Qing-Yun Realm killed millions of people every time they attempt to seize cultivation resources. Wealthy towns turn to wastelands in just a single night. They covered up their crime with assertion that the towns were suffering from pestilence and disasters.They forcibly held all the resources for cultivation, monopolized all valuable practice materials, and kept outsiders from cultivating so that only their three factions could cultivate in the realm. Ye Xiao declared war against the three factions in retaliation of their actions. He fought alone and ended up dying in vain. However, he is reborn into the mortal body of a 16 year-old boy. He will use the powers he cultivated in his last life and slaughter his way back into the Qing-Yun Realm. The story begins!------Release Rate: 14 Chapters/Week; 1 chapter from Monday to Saturday, and 8 chapters every Sunday.  ",528,4.09,4.2045455,3.840909,4.066288,4.162879,4.1647725,1
18675215105541305,All My Beasts are Legendary,Eastern,2021-01-22T03:17:04.000Z,2023-10-12T09:27:48.000Z,Da Yu Is Fat Again / WebNovel,"Read All My Beasts are Legendary novel written by the author Da Yu Is Fat Again on WebNovel, This serial novel genre is eastern stories, covering  ✓ Newest updated ✓ All rights reserved",5,Da Yu Is Fat Again,,504,4.7M," In the era of Beast Taming, Ye Xuan with his superior Beast Editor, claims that he can turn even a snake into a Divine Dragon that soars across the nine heavens.Hence, the little monkey he tamed became a Deific Ape.The little birds he raised became a ginormous roc.  ",244,4.27,4.258197,4.413934,4.22541,4.2377048,4.22541,1
6838665602002505,Castle of Black Iron,Fantasy,2017-03-04T08:43:53.000Z,2023-10-12T07:33:17.000Z,Drunk Tiger / WebNovel,"Read Castle of Black Iron novel written by the author Drunk Tiger on WebNovel, This serial novel genre is fantasy stories, covering HAREM, CULTIVATION, ADVENTURE, MAGIC, WEAKTOSTRONG ✓ Newest updated ✓ All rights reserved",5,Drunk Tiger,,2015,36.6M," After the Catastrophe, every rule in the world was rewritten.In the Age of Black Iron, steel, iron, steam engines and fighting force became the crux in which human beings depended on to survive.A commoner boy by the name Zhang Tie was selected by the gods of fortune and was gifted a small tree which could constantly produce various marvelous fruits. At the same time, Zhang Tie was thrown into the flames of war, a three-hundred-year war between humans and demons on the vacant continent. Using crystals to tap into the potentials of the human body, one must cultivate to become stronger.The thrilling legends of mysterious clans, secrets of Oriental fantasies, numerous treasures and legacies in the underground world — All in the Castle of Black Iron!Written by Drunk Tiger, this novel is a prime example of fantasy steampunk. Let us journey through the world of limitless possibilities and inventions together!------**Warning: This novel contains mature content**  ",1528,4.11,4.1950264,4.159686,4.0353403,4.0150523,4.1551046,1
8058923005003605,Warlock of the Magus World,Fantasy,2017-07-26T03:11:58.000Z,2023-12-25T08:21:38.000Z,The Plagiarist / WebNovel,"Read Warlock of the Magus World novel written by the author The Plagiarist on WebNovel, This serial novel genre is fantasy stories, covering VILLAIN, REINCARNATION, MAGIC, WEAKTOSTRONG ✓ Newest updated ✓ All rights reserved",5,The Plagiarist,/profile/4300457182,1200,22.4M," Leylin is transported from an advanced technological era into a medieval world— except there’s magic. Equipped with only his quick wits and an A.I. chip fused to his soul, he sets out to become the most powerful magus the world has ever known. In a land divided into the Light and Dark Magi, the weak can either be cattle or disposable slaves. Only the strong can determine their lives, and only they have the luxury for virtue. Yet strength is only a tool for Leylin, like any other. His goal, in the end, is his own. Translator’s desc:What happens when a scientist from a futuristic world reincarnates in a World of Magic and Knights? An awesome MC — that’s what happens! A scientist’s goal is to explore the secrets of the universe, and this is exactly what Leylin sets out to do when he is reincarnated. Dark, cold and calculating, he makes use of all his resources as he sets off on his adventures to meet his goal. Face? Who needs that… Hmmm… that guy seems too powerful for me to take on now… I better keep a low profile for now. You want me to help you? Sure… but what benefit can I get out of it? Nothing? Bye.  Hmmm… that guy looks like he might cause me problems in the future. Should I let him off for now and let him grow into someone that can threaten me….. Nahhh. *kill*  ",943,4.45,4.3393426,4.4909863,4.447508,4.430541,4.5323434,1
9120980905002105,Elixir Supplier,Urban,2018-12-03T03:40:45.000Z,2023-10-12T07:33:45.000Z,Tangcu Yu  / WebNovel,"Read Elixir Supplier novel written by the author Tangcu Yu  on WebNovel, This serial novel genre is urban stories, covering SYSTEM, CULTIVATION ✓ Newest updated ✓ All rights reserved",5,Tangcu Yu ,,1006,10.7M," In an inaccessible village, there were a few houses on the hillside. People from far away were attracted here and the mountain road was crowded with luxury cars, because, in this town, there was a young man with incredible medical skills  who could cure all kinds of illnesses!  ",1075,4.43,4.449302,4.484651,4.407442,4.423256,4.383256,1
18545558006238805,I Can Track Everything,Eastern,2021-01-08T07:20:26.000Z,2023-10-12T09:27:47.000Z,Sanmao Wu / WebNovel,"Read I Can Track Everything novel written by the author Sanmao Wu on WebNovel, This serial novel genre is eastern stories, covering  ✓ Newest updated ✓ All rights reserved",5,Sanmao Wu,,907,4.7M," Traveling through the Xianxia world, Chen Chen obtained the strongest tracking system and was able to track everything ever since. Chen Chen says, ""System, I am short of money."" ""Two meters away, your father has hidden some money under the bed. Five meters away, there is a rusty copper coin buried half a meter underground."" ""There is a nugget of silver in the grass ahead."" Chen Chen says, ""System, I need some luck."" ""The feces in front of the pigsty is not ordinary."" ""Go to the Black Peak cliff ten kilometers away and jump off it."" ""There is an Immortal Cave Abode hidden somewhere, please explore it on your own.""   ",360,4.11,3.8916667,4.1666665,4.1555557,4.172222,4.172222,1
18398409405525605,Museum of Deadly Beasts,Eastern,2020-12-31T10:48:25.000Z,2023-10-12T09:27:41.000Z,Diabolical Eggplant / WebNovel,"Read Museum of Deadly Beasts novel written by the author Diabolical Eggplant on WebNovel, This serial novel genre is eastern stories, covering  ✓ Newest updated ✓ All rights reserved",5,Diabolical Eggplant,,792,4.5M," Lin Jin never imagined he would ever transmigrate. And to such a peculiar world at that. Here, deadly beasts were regarded as sacred, and thankfully, he owned a museum for deadly beasts.“Master, this is just a dying little tortoise…”“What tortoise? This is a rare species that contains the blood of a Black Tortoise and could be promoted up to level seven.”“What about this shedding mongrel?”“Mongrel? How narrow-minded. This is a branch descendant of the snarling hound with a hint of Kirin’s blood. Take my word for it and sign the blood contract at once. I guarantee you that you'll soar to success and be on your path to invincibility!”  ",362,3.76,3.941989,3.8259668,3.6767955,3.6381216,3.698895,1
8034555905002905,Summoning the Holy Sword,Games,2019-01-14T08:03:48.000Z,2023-10-12T07:33:33.000Z,Siberian Cat / WebNovel,"Read Summoning the Holy Sword novel written by the author Siberian Cat on WebNovel, This serial novel genre is games stories, covering HAREM, MAGIC ✓ Newest updated ✓ All rights reserved",5,Siberian Cat,,1381,12.3M," Rhode is a legendary guild leader of the most influential guild in the VRMMO, Dragon Soul Continent. In order to cope with the death of his beloved sister, he dived into the game for seven long years. During this period, Rhode tries his best to alleviate his emotional pain through gaming, but alas, his life shatters once more when he heard his parents perish in a plane crash. A month after the incident, he made a decision to quit the game and return to the real world. But just before that, as a final farewell, Rhode decides to fight the most powerful BOSS in the game with his guildmates. In the end, he defeats the BOSS at the expense of his avatar's life. Rhode smiles as his avatar dissipates in a beam of light. However, instead of respawning at the usual platform... ... ""W-wha...!"" Rhode shot up and stared at the unfamiliar ceiling. And thus, a player who had been creating legends in the game for three eras disappeared just like that...  ",888,4.45,4.4966216,4.4481983,4.4324327,4.413288,4.4628377,1
8094058605004605,The Desolate Era,Eastern,2017-07-26T03:06:54.000Z,2023-12-25T08:18:38.000Z,I Eat Tomatoes / WebNovel,"The Desolate Era, also translated as Desolate Era. This novel written by I Eat Tomatoes and published on Webnovel official. Online read this eastern fantasy novel about wuxia,transmigration, adventure, drama, transmigration, bloodpumping, positive, righteous, levelup.",5,I Eat Tomatoes,,1450,47.7M," Fate had never been kind to Ji Ning. Wracked by illnesses and infirm his entire life on Earth, Ning knew early on that he would die as a teenager. What he didn’t know was that there really was such a thing as life after death, and that the universe was a far larger place than he thought. A lucky twist of fate (one of the few in Ning’s life) meant that Ning was reborn into a world of Immortals and monsters, of Ki Refiners and powerful Fiendgods, a world where Dynasties lasted for millions of years. A world which is both greater…and yet also smaller…than he ever could imagine. He would have the opportunity to join them, and in this life, Ning swore to himself, he would never let himself be weak again! The Era he was born into was a Desolate one, but Ning would make it his era.  ",444,4.44,4.4752254,4.3716216,4.436937,4.4054055,4.506757,1
8411219605000605,Lord Xue Ying,Eastern,2018-01-22T02:52:50.000Z,2024-01-19T10:04:37.000Z,I Eat Tomatoes / WebNovel,"Read Lord Xue Ying novel written by the author I Eat Tomatoes on WebNovel, This serial novel genre is eastern stories, covering CULTIVATION, WEAKTOSTRONG, ROMANCE, ADVENTURE, ACTION ✓ Newest updated ✓ All rights reserved",5,I Eat Tomatoes,,1388,35.9M," In the Tranquil Sun province of the empire, there exists an unremarkable lordship known as Snow Eagle Territory! This is the home of the Dong Bo clan, the clan of our hero Xue Ying! His father, a commoner turned noble; his mother, a noble who abandoned her clan for love, and his brother, an innocent toddler. But peace cannot last forever, Xue Ying’s peaceful life is shattered, and the only way to reclaim it is through power!  ",1554,3.92,3.9658945,3.7072072,3.971686,3.9543114,3.9916346,1
11003265405235005,Zombie Sister Strategy,Fantasy,2018-11-16T02:32:45.000Z,2023-10-12T08:33:45.000Z,A Wisp of Netherworld Inferno / WebNovel,"Read Zombie Sister Strategy novel written by the author A Wisp of Netherworld Inferno on WebNovel, This serial novel genre is fantasy stories, covering APOCALYPSE ✓ Newest updated ✓ All rights reserved",5,A Wisp of Netherworld Inferno,,1456,9.9M," Lin Qiao remembers nothing from the past five years since the post-apocalyptic era began. She wakes up only to find herself having become a newborn, superpowered zombie, in a body that used to belong to an evil and notorious woman! Having kidnapped a girl and raped her father, the previous host met her demise at the very hands of the conspiracies she courted all her life, leaving Lin Qiao no choice but to deal with the consequences while trying to figure out her own past and the fate of her loved ones.  As for the little girl’s father, can’t he just have a decent fight? He’s a human being, but why is he biting a zombie? She’s the zombie! She’s the one who’s supposed to bite!   ",1041,4.61,4.6724305,4.536023,4.59366,4.6243997,4.6320844,1
17527789006425805,"Everybody is Kung Fu Fighting, While I Started a Farm",Eastern,2020-09-18T04:07:02.000Z,2023-10-12T09:27:30.000Z,Oof / WebNovel,"Read Everybody is Kung Fu Fighting, While I Started a Farm novel written by the author Oof on WebNovel, This serial novel genre is eastern stories, covering  ✓ Newest updated ✓ All rights reserved",5,Oof,,600,4.9M," Jiang He might have transmigrated to a world of Qi and martial arts, but the System that he got only provided him with... seeds. ""Hold on, System. Aren't these just... peas? Not only are they inedible, but I'm supposed to throw them far, far away?""   ",379,4.17,4.364116,4.258575,4.100264,4.0290236,4.0844326,1
11254520405313205,A Wizard&#39;s Secret,Fantasy,2019-02-04T03:49:42.000Z,2023-10-12T08:33:47.000Z,Shadow on the Moon / WebNovel,"Read A Wizard&#39;s Secret novel written by the author Shadow on the Moon on WebNovel, This serial novel genre is fantasy stories, covering MAGIC ✓ Newest updated ✓ All rights reserved",5,Shadow on the Moon,,1063,8.2M," Anyone who could construct a stable Spell Model could become a Wizard — that was the Wizards' ultimate secret! Having been given a new life as the son of an aristocrat and armed with a super quantum computer from his past life, Spell Models game as easily as breathing to Merlin. With this overwhelmingly huge advantage, would Merlin become the greatest Grand Wizard of all time?  ",697,3.97,4.123386,4.1822095,3.8479197,3.7977045,3.8837876,1
6838665302001605,Immortal Mortal,Eastern,2017-03-17T15:28:42.000Z,2023-10-12T07:33:12.000Z,Goose Five / WebNovel,"Read Immortal Mortal novel written by the author Goose Five on WebNovel, This serial novel genre is eastern stories, covering REINCARNATION, CULTIVATION, ROMANCE, ACTION, ADVENTURE ✓ Newest updated ✓ All rights reserved",5,Goose Five,,1230,33.4M," Here, only those with spiritual roots can cultivate while those with mortal roots are destined to stay mortal. Mo Wuji only has mortal roots, but will he only remain as a mortal?  ---------- Watch as Mo Wuji fights against this destiny with his grit and tenacity. Feel your hearts pound as he goes through exciting adventures and encounters. Cry as tragedies befall him. Smile as he crushes his enemies and forges his own path. Where will his cultivation ultimately lead him?  ",2085,4.06,4.082494,4.1894484,3.9429257,4.040767,4.0393286,1
9067107706001305,"Spare Me, Great Lord!",Urban,2018-04-30T05:00:59.000Z,2023-10-12T07:33:44.000Z,The Speaking Pork Trotter / WebNovel,"Read Spare Me, Great Lord! novel written by the author The Speaking Pork Trotter on WebNovel, This serial novel genre is urban stories, covering CULTIVATION, COMEDY ✓ Newest updated ✓ All rights reserved",5,The Speaking Pork Trotter,,1332,7.9M," Magical energy has come to this world; Lu Shu could only stare as one powerhouse after another appear. Looking at his own peculiar ability, he exhaled a breath of cold air. Dog balls! ... This is a story of how Lu Shu used poisonous chicken soup to become the Demon King Translator Synopsis: This is the story of an orphan, Lu Shu. He is not any regular orphan, but a metahuman experiencing the changes in himself, his country and the world during the dawn of the magical era. Watch as Lu Shu embarks on a journey to hone his peculiar abilities together with his sister, the adorable and charismatic Lu Xiaoyu. Along the way, they’ll encounter supernatural events, obstacles and even the most powerful people in their country. How will Lu Shu make the best of his abilities and oust his never-ending list of rivals and opponents?  ",438,4.17,4.2009134,4.0410957,4.1849313,4.262557,4.182648,1
